"(Intercept)","HabitatForereef","HabitatFringing","COTS","Max_DHW","Cyclone1","Cyclone2","Cyclone3","Land_Dist","Depth_Mean_100m","Depth_Mean_500m","Curvature_Mean_100m","Curvature_Mean_500m","Coral_Mean_Cover","Macroalgae_Mean_Cover","CTB_Mean_Cover"
1,0,0,-0.275381732233447,-0.688808532103504,0,0,0,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,1.4215060660962,-0.720366430056676,-0.788061095001605
1,0,0,-0.0301198769630332,0.280625698264391,0,0,0,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,1.17585837916081,-0.854596297020492,-0.396077286605335
1,0,0,-0.275381732233447,-0.688808532103504,0,0,0,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,0.654161063837632,-0.779327212741717,0.0459329849441837
1,0,0,-0.275381732233447,-0.688808532103504,0,0,0,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,0.524648793250413,-0.858169677789282,0.211724043027069
1,0,0,0.21514197830738,-0.204091416919557,0,0,1,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,0.141869349151291,-0.862123205448369,0.410591458972537
1,0,0,-0.275381732233447,-0.688808532103504,0,1,0,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,-0.357395288734644,-0.815732871872471,0.421706148745465
1,0,0,-0.275381732233447,-0.204091416919557,1,0,0,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,-0.521193503906757,0.0636865311805636,0.47754806837757
1,0,0,-0.275381732233447,-0.204091416919557,0,0,0,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,-0.509625254960225,-0.244916714362414,0.835237041282611
1,0,0,-0.275381732233447,-0.688808532103504,0,0,0,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,-0.801890558047946,0.0510770196390163,0.222650297241644
1,0,0,-0.275381732233447,-0.688808532103504,0,0,0,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,-0.998089448033248,0.915168047084206,-0.000372853027670814
1,0,0,-0.275381732233447,1.73477704381623,0,0,0,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,-0.915947202471545,0.308311055086582,0.4858384456768
1,0,0,-0.275381732233447,0.765342813448338,0,0,0,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,-0.728565413581733,0.852106369670261,0.225987560901485
1,0,0,-0.275381732233447,-0.688808532103504,0,0,0,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,-0.873935519627011,0.882237822712242,0.226420512493571
1,0,0,-0.275381732233447,1.73477704381623,0,0,0,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,-0.927043911101672,0.974138333441506,0.196841542301495
1,0,0,-0.275381732233447,0.280625698264391,0,0,0,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,-0.757933111772699,1.30938987599429,0.279566985620358
1,0,0,-0.275381732233447,-0.688808532103504,0,0,0,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,-0.603092611492814,1.29256953981362,-0.044359103568651
1,0,0,-0.275381732233447,-0.688808532103504,0,0,0,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,-0.640049583791019,0.891646458247089,0.0333041200427688
1,0,0,-0.0301198769630332,-0.688808532103504,0,0,0,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,-0.341578523582086,0.61691430062956,0.0543522282117934
1,0,0,-0.275381732233447,2.70421127418413,0,0,0,0.217757250034352,-0.941715796537914,-0.574564357627469,0.834005647311034,0.613747340937767,-0.692720947357301,1.13250752793917,-0.0572027450840375
1,1,0,-0.275381732233447,-0.688808532103504,0,0,0,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,1.62973368772972,-0.459164786398785,-0.103287024022533
1,1,0,0.460403833577794,0.280625698264391,0,0,0,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,1.47380690600103,-0.638040869126766,0.0543814616953639
1,1,0,1.93197496520027,-0.688808532103504,0,0,0,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,0.0445131320331608,0.391998392212323,0.64904436862425
1,1,0,0.95092754411862,-0.688808532103504,0,0,0,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,-0.919946701120722,0.371374341914748,1.4987644296164
1,1,0,-0.275381732233447,-0.204091416919557,0,0,1,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,-1.30065276957189,1.03401396962964,1.45828873796491
1,1,0,-0.275381732233447,-0.688808532103504,0,1,0,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,-1.30741820160891,-0.0665487922754749,2.07533064586738
1,1,0,-0.275381732233447,-0.204091416919557,1,0,0,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,-1.11864614672224,0.246659732766142,1.71682043501471
1,1,0,-0.275381732233447,-0.204091416919557,0,0,0,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,-0.471309808155432,0.201844916139633,1.17303148251629
1,1,0,-0.275381732233447,-0.688808532103504,0,0,0,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,0.646471572790673,-0.327514630531491,0.53507994084065
1,1,0,-0.275381732233447,-0.688808532103504,0,0,0,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,2.06120502505197,-0.776224905889687,-0.375228282162235
1,1,0,-0.275381732233447,1.73477704381623,0,0,0,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,2.9344853868829,-0.605089454134228,-1.20349978200277
1,1,0,-0.275381732233447,0.765342813448338,0,0,0,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,3.32613120799512,-0.776224905889687,-1.61962656918228
1,1,0,-0.275381732233447,-0.688808532103504,0,0,0,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,3.71116768811929,-0.763256246098411,-1.97104464543674
1,1,0,-0.275381732233447,1.73477704381623,0,0,0,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,3.73002348683553,-0.8088406168405,-2.05729922384561
1,1,0,-0.275381732233447,0.280625698264391,0,0,0,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,-0.395074939835807,1.09665567463797,0.124226408357121
1,1,0,-0.275381732233447,-0.688808532103504,0,0,0,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,-0.734546212891917,1.60390559697969,0.605784218850826
1,1,0,-0.275381732233447,-0.688808532103504,0,0,0,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,-1.00180084720346,1.93193640346489,0.68030589912494
1,1,0,-0.0301198769630332,-0.688808532103504,0,0,0,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,-1.1120457252227,2.21504532492489,0.481905772834691
1,1,0,0.460403833577794,2.70421127418413,0,0,0,1.01597861745823,0.600782132210788,1.31486918507324,-0.487790837448262,-2.06277907615846,-1.3146786652584,1.27863849353566,1.19227942353928
1,0,1,-0.275381732233447,-0.688808532103504,0,0,0,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,0.711035290391184,-0.731343171513998,0.108024904042807
1,0,1,-0.275381732233447,0.280625698264391,0,0,0,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,0.308662000444519,-0.820254777318301,0.441374317169736
1,0,1,-0.275381732233447,-0.688808532103504,0,0,0,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,0.606192500589768,-0.749690010806949,-0.46251037801382
1,0,1,0.705665688848207,-0.688808532103504,0,0,0,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,0.86798171831504,-0.744044829486041,-0.226376914492574
1,0,1,-0.0301198769630332,-0.204091416919557,0,0,1,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,0.879268439079244,-0.800967074471865,-0.593534851365999
1,0,1,0.21514197830738,-0.688808532103504,0,1,0,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,0.520263897848623,-0.139443497546131,-0.26827749136367
1,0,1,-0.0301198769630332,-0.204091416919557,1,0,0,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,-0.674066506094243,2.22931921541394,-0.493950989591301
1,0,1,-0.275381732233447,-0.204091416919557,0,0,0,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,-0.895721141614896,0.199267381708353,0.644751662352937
1,0,1,-0.275381732233447,-0.688808532103504,0,0,0,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,-1.09075936588671,0.17782813595857,0.313797856274194
1,0,1,-0.275381732233447,-0.688808532103504,0,0,0,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,-1.12882729688527,2.05008470847511,-0.428438752915211
1,0,1,-0.275381732233447,1.73477704381623,0,0,0,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,-1.14654117808464,2.34104676239025,-0.206907414436226
1,0,1,-0.275381732233447,0.765342813448338,0,0,0,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,-1.16968940631864,1.91284528437547,-0.407653746098299
1,0,1,-0.275381732233447,-0.688808532103504,0,0,0,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,-1.09402657452898,0.907641138656329,-0.866634054859095
1,0,1,-0.275381732233447,1.73477704381623,0,0,0,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,-1.05781501207716,1.64692467580692,-1.95205868300049
1,0,1,-0.275381732233447,0.280625698264391,0,0,0,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,-0.98205973207611,-0.220985005514804,-2.68611145539523
1,0,1,-0.275381732233447,-0.688808532103504,0,0,0,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,-0.902465841558747,1.45216592023559,0.263123151113307
1,0,1,-0.275381732233447,-0.688808532103504,0,0,0,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,-0.923941963012856,2.6743476762122,-0.0524669207460071
1,0,1,-0.275381732233447,-0.688808532103504,0,0,0,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,-0.877713837831552,2.20909668019065,-0.316040506054918
1,0,1,-0.275381732233447,2.70421127418413,0,0,0,-1.35923074242687,-0.34360607995383,-0.884841521126933,-0.80381837563389,0.634965434700104,-0.884627356248372,2.14902616100663,-0.220244629131788
1,0,0,-0.275381732233447,-0.688808532103504,0,0,0,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,-0.0477142881748684,-0.537314065229044,-0.225308400838074
1,0,0,-0.0301198769630332,0.280625698264391,0,0,0,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,0.333116562100292,-0.704058128462942,0.0122560118737441
1,0,0,1.19618939938903,-0.688808532103504,0,0,0,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,0.282953358703833,-0.854596297020492,0.35744498584575
1,0,0,2.66776053101151,-0.688808532103504,0,0,0,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,0.578916258742943,-0.515885417766004,-0.0908797181544771
1,0,0,0.21514197830738,-0.204091416919557,0,0,1,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,-0.0431074633731528,0.00347126375754352,-0.0845652857037698
1,0,0,0.21514197830738,-0.688808532103504,0,1,0,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,-0.611623768533027,-0.112725385097815,0.659660738972661
1,0,0,-0.275381732233447,-0.204091416919557,1,0,0,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,-0.5826178345963,0.605163106859504,-0.0309355651955501
1,0,0,-0.275381732233447,-0.204091416919557,0,0,0,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,-0.399266207488014,0.34594559722597,0.113286931085063
1,0,0,-0.275381732233447,-0.688808532103504,0,0,0,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,-0.594902700734206,0.778742831828927,-0.120347069591112
1,0,0,-0.275381732233447,-0.688808532103504,0,0,0,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,-0.966110405868005,1.51637985776092,-0.303465610661627
1,0,0,-0.275381732233447,1.73477704381623,0,0,0,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,-1.13164897707632,1.78358510695057,-0.444487935394092
1,0,0,-0.275381732233447,0.765342813448338,0,0,0,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,-1.11158369571774,1.43452472860775,-0.00195146114034773
1,0,0,-0.275381732233447,-0.688808532103504,0,0,0,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,-1.06831793278829,2.06772590010295,-0.328723340464457
1,0,0,-0.275381732233447,1.73477704381623,0,0,0,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,-1.08412060860574,1.69261595610254,-0.602561353815
1,0,0,-0.275381732233447,0.280625698264391,0,0,0,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,-0.948604471621485,1.01703092772168,-0.183426961113996
1,0,0,-0.275381732233447,-0.688808532103504,0,0,0,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,-1.10945555981607,1.47403149418185,-0.216679370716215
1,0,0,-0.275381732233447,-0.688808532103504,0,0,0,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,-1.07145313300057,1.41476659398458,-0.370819556802506
1,0,0,-0.275381732233447,-0.688808532103504,0,0,0,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,-1.04386337113252,1.92659636708025,-0.465536043563117
1,0,0,1.68671310992986,2.70421127418413,0,0,0,-0.676284493409146,-0.931563679702733,-0.248332438413477,0.771616680374002,0.464712043944162,-0.995448279369571,1.25544703226117,-0.817294578569698
1,1,0,-0.275381732233447,-0.688808532103504,0,0,0,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,0.487211652533791,-0.394030873217392,0.71815693959241
1,1,0,0.460403833577794,0.280625698264391,0,0,0,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,-0.120233388595209,-0.423916005412876,1.20647304911378
1,1,0,2.66776053101151,-0.688808532103504,0,0,0,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,-0.809507155264683,-0.142597802920954,1.56652724948016
1,1,0,2.4224986757411,-0.688808532103504,0,0,0,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,-1.03053877023033,0.537176114471733,1.4357658774801
1,1,0,-0.275381732233447,-0.204091416919557,0,0,1,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,-1.11132644852083,-0.611322756678451,2.20271643817171
1,1,0,-0.275381732233447,-0.688808532103504,0,1,0,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,-1.20313154191628,0.0907363583432483,1.79568852717042
1,1,0,-0.275381732233447,-0.204091416919557,1,0,0,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,-1.02709004999683,0.445441918006976,1.48983320533928
1,1,0,-0.275381732233447,-0.204091416919557,0,0,0,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,-0.60744350158332,0.207873870752092,1.15858860302925
1,1,0,-0.275381732233447,-0.688808532103504,0,0,0,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,0.0277480614243462,-0.255030997562374,0.928243369254489
1,1,0,-0.275381732233447,-0.688808532103504,0,0,0,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,0.871743958569775,-0.151300790790688,0.0881607519582893
1,1,0,-0.275381732233447,1.73477704381623,0,0,0,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,1.40040471857496,0.0958739685366191,-0.528680368070191
1,1,0,-0.275381732233447,0.765342813448338,0,0,0,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,2.13674097139991,-0.560660873029276,-1.03086664117987
1,1,0,-0.275381732233447,-0.688808532103504,0,0,0,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,2.58309299444211,-0.642431565709695,-1.44203671192981
1,1,0,-0.275381732233447,1.73477704381623,0,0,0,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,2.81886005040547,-0.655368439570109,-1.68211669573275
1,1,0,-0.275381732233447,0.280625698264391,0,0,0,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,-0.200180994008316,1.95576313723827,-0.44896065838001
1,1,0,-0.275381732233447,-0.688808532103504,0,0,0,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,-0.598978461010168,1.99433854293114,0.250099634183723
1,1,0,-0.0301198769630332,-0.688808532103504,0,0,0,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,-0.763078055710797,1.5789593464209,0.632608523024655
1,1,0,1.19618939938903,-0.688808532103504,0,0,0,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,-0.894090378134517,1.69729447818812,0.652118500212095
1,1,0,1.93197496520027,2.70421127418413,0,0,0,0.886346312679324,0.135530784540124,0.736741582105913,0.690929061634817,-1.3456925415368,-1.26358463318893,0.927109776801514,1.39573736792212
1,0,1,-0.275381732233447,-0.688808532103504,0,0,0,-1.39743476504935,-0.559026702877661,0.243824327430928,0.247599130162107,0.302326955027375,1.62382898633419,-0.604326591793565,-0.0607647326203334
1,0,1,-0.275381732233447,0.280625698264391,0,0,0,-1.39743476504935,-0.559026702877661,0.243824327430928,0.247599130162107,0.302326955027375,1.62137032932561,-0.815550459550877,-0.403444124464494
1,0,1,2.66776053101151,-0.688808532103504,0,0,0,-1.39743476504935,-0.559026702877661,0.243824327430928,0.247599130162107,0.302326955027375,1.4434477172788,-0.800261426806751,-0.457116800295507
1,0,1,0.460403833577794,-0.688808532103504,0,0,0,-1.39743476504935,-0.559026702877661,0.243824327430928,0.247599130162107,0.302326955027375,1.46539411876475,-0.746396988369753,-0.614846060887136
1,0,1,-0.275381732233447,-0.204091416919557,0,0,1,-1.39743476504935,-0.559026702877661,0.243824327430928,0.247599130162107,0.302326955027375,1.16410137836476,-0.794145813709101,0.373099516296462
1,0,1,-0.275381732233447,-0.688808532103504,0,1,0,-1.39743476504935,-0.559026702877661,0.243824327430928,0.247599130162107,0.302326955027375,0.291153113105176,-0.523991319149873,0.535598332168699
1,0,1,-0.275381732233447,-0.204091416919557,1,0,0,-1.39743476504935,-0.559026702877661,0.243824327430928,0.247599130162107,0.302326955027375,-0.152014418115469,-0.436209130526169,1.17178521295365
1,0,1,-0.275381732233447,-0.204091416919557,0,0,0,-1.39743476504935,-0.559026702877661,0.243824327430928,0.247599130162107,0.302326955027375,-0.36619809577535,-0.709307156708698,1.16998504580761
1,0,1,-0.275381732233447,-0.688808532103504,0,0,0,-1.39743476504935,-0.559026702877661,0.243824327430928,0.247599130162107,0.302326955027375,-0.87215608166869,-0.0886316495052009,1.56589082864194
1,0,1,-0.275381732233447,-0.688808532103504,0,0,0,-1.39743476504935,-0.559026702877661,0.243824327430928,0.247599130162107,0.302326955027375,-1.13514720047107,0.191445897916905,1.57280706333191
1,0,1,-0.275381732233447,1.73477704381623,0,0,0,-1.39743476504935,-0.559026702877661,0.243824327430928,0.247599130162107,0.302326955027375,-1.21501230061544,0.633404172382736,1.58928551643792
1,0,1,-0.275381732233447,0.765342813448338,0,0,0,-1.39743476504935,-0.559026702877661,0.243824327430928,0.247599130162107,0.302326955027375,-1.17276960301842,0.999845766897828,0.763147270803701
1,0,1,-0.275381732233447,-0.688808532103504,0,0,0,-1.39743476504935,-0.559026702877661,0.243824327430928,0.247599130162107,0.302326955027375,-1.14513033798912,0.759664209772152,-0.503685739619474
1,0,1,-0.275381732233447,1.73477704381623,0,0,0,-1.39743476504935,-0.559026702877661,0.243824327430928,0.247599130162107,0.302326955027375,-1.1249165471468,4.10593347175714,-1.68286445747033
1,0,1,-0.275381732233447,0.280625698264391,0,0,0,-1.39743476504935,-0.559026702877661,0.243824327430928,0.247599130162107,0.302326955027375,-1.08960429212429,1.6086835242712,-2.68611145539523
1,0,1,-0.275381732233447,-0.688808532103504,0,0,0,-1.39743476504935,-0.559026702877661,0.243824327430928,0.247599130162107,0.302326955027375,-1.08043505793304,1.73537220702066,0.828922608831903
1,0,1,-0.275381732233447,-0.688808532103504,0,0,0,-1.39743476504935,-0.559026702877661,0.243824327430928,0.247599130162107,0.302326955027375,-1.14339772734549,2.03999518484234,0.692109905733243
1,0,1,-0.275381732233447,-0.688808532103504,0,0,0,-1.39743476504935,-0.559026702877661,0.243824327430928,0.247599130162107,0.302326955027375,-1.19042127078542,1.06659622170587,1.0933039134685
